payment_id,user_id,biller_code,biller_name,pay_amount,currency_code,payment_date,payment_status,bill_category,account_number
BILL-00218,CUST-1031,STC-001,STC Telecom,3627.75,SAR,08/03/2025 20:47,in_progress,telecom,90XXXXXXX6
BILL-00219,CUST-1028,EDU-001,KSU University,5979.47,SAR,12/05/2025 07:14,failed,education,29XXXXXXX6
BILL-00220,CUST-1086,GOV-001,Absher Gov Services,304.89,SAR,06/02/2025 01:13,in_progress,government,96XXXXXXX9
BILL-00221,CUST-1105,INS-002,Bupa Arabia,20826.20,SAR,23/01/2025 21:05,success,insurance,78XXXXXXX2
BILL-00222,CUST-1136,SEC-001,Saudi Electricity,19479.33,SAR,06/02/2025 01:18,success,utilities,77XXXXXXX4
BILL-00223,CUST-1198,SEC-001,Saudi Electricity,21258.77,SAR,07/03/2025 19:12,success,utilities,34XXXXXXX1
BILL-00224,CUST-1126,SEC-002,Jeddah Electricity,22241.75,SAR,23/05/2025 12:27,success,utilities,95XXXXXXX9
BILL-00225,CUST-1014,SEC-002,Jeddah Electricity,14061.26,SAR,13/04/2025 09:22,success,utilities,47XXXXXXX1
BILL-00226,CUST-1189,INS-003,Medgulf Insurance,15942.73,SAR,01/04/2025 02:00,failed,insurance,61XXXXXXX3
BILL-00227,CUST-1177,WAT-001,National Water,14552.35,SAR,06/05/2025 13:47,success,utilities,25XXXXXXX1
BILL-00228,CUST-1004,MOB-002,Mobily Fiber,22031.74,SAR,23/04/2025 08:39,success,telecom,68XXXXXXX1
BILL-00229,CUST-1091,MOB-002,Mobily Fiber,7348.60,SAR,26/06/2025 22:57,failed,telecom,49XXXXXXX6
BILL-00230,CUST-1072,STC-001,STC Telecom,21245.31,SAR,25/04/2025 18:42,success,telecom,24XXXXXXX5
BILL-00231,CUST-1131,STC-002,STC Fiber,19967.07,SAR,02/04/2025 10:12,failed,telecom,36XXXXXXX9
BILL-00232,CUST-1079,SEC-002,Jeddah Electricity,2933.25,SAR,15/05/2025 08:09,in_progress,utilities,91XXXXXXX6
BILL-00233,CUST-1096,INS-003,Medgulf Insurance,12396.09,SAR,29/04/2025 02:48,success,insurance,50XXXXXXX8
BILL-00234,CUST-1042,VIS-001,MOI Traffic Fines,9443.90,SAR,24/05/2025 02:01,success,government,62XXXXXXX4
BILL-00235,CUST-1184,MOB-002,Mobily Fiber,5480.54,SAR,21/02/2025 08:31,in_progress,telecom,39XXXXXXX8
BILL-00236,CUST-1011,INS-001,Tawuniya Insurance,16917.83,SAR,04/05/2025 05:55,success,insurance,88XXXXXXX2
BILL-00237,CUST-1171,SEC-001,Saudi Electricity,8178.46,SAR,20/03/2025 17:45,success,utilities,51XXXXXXX2
BILL-00238,CUST-1017,SEC-002,Jeddah Electricity,7722.07,SAR,05/01/2025 02:08,success,utilities,67XXXXXXX7
BILL-00239,CUST-1167,SEC-002,Jeddah Electricity,3779.07,SAR,23/04/2025 02:24,success,utilities,74XXXXXXX8
BILL-00240,CUST-1178,GOV-004,GOSI Contributions,2169.09,SAR,03/05/2025 22:17,success,government,65XXXXXXX1
BILL-00241,CUST-1185,WAT-001,National Water,14585.75,SAR,02/04/2025 10:02,failed,utilities,10XXXXXXX3
BILL-00242,CUST-1069,ZAI-001,Zain Telecom,21645.81,SAR,25/03/2025 01:30,success,telecom,40XXXXXXX8
BILL-00243,CUST-1187,INS-001,Tawuniya Insurance,11575.85,SAR,14/04/2025 17:08,success,insurance,15XXXXXXX2
BILL-00244,CUST-1020,ZAI-002,Zain Fiber,24882.61,SAR,07/02/2025 10:24,success,telecom,46XXXXXXX2
BILL-00245,CUST-1089,MOB-002,Mobily Fiber,17900.78,SAR,06/06/2025 06:36,success,telecom,65XXXXXXX9
BILL-00246,CUST-1106,MOB-001,Mobily,1657.85,SAR,24/05/2025 18:43,success,telecom,46XXXXXXX8
BILL-00247,CUST-1044,STC-001,STC Telecom,11144.72,SAR,19/02/2025 13:57,success,telecom,69XXXXXXX9
BILL-00248,CUST-1193,SEC-002,Jeddah Electricity,18331.32,SAR,02/03/2025 14:11,success,utilities,25XXXXXXX5
BILL-00249,CUST-1090,INS-003,Medgulf Insurance,21773.77,SAR,29/03/2025 18:46,failed,insurance,34XXXXXXX2
BILL-00250,CUST-1026,GOV-003,Sadad Municipality,12808.60,SAR,05/03/2025 11:04,success,government,85XXXXXXX3
BILL-00251,CUST-1104,SEC-002,Jeddah Electricity,11848.63,SAR,22/05/2025 00:07,success,utilities,12XXXXXXX1
BILL-00252,CUST-1166,ZAI-002,Zain Fiber,22203.07,SAR,22/02/2025 03:27,success,telecom,38XXXXXXX9
BILL-00253,CUST-1012,MOB-001,Mobily,7472.87,SAR,10/05/2025 16:37,success,telecom,56XXXXXXX8
BILL-00254,CUST-1189,MOB-001,Mobily,10129.91,SAR,25/06/2025 03:30,success,telecom,65XXXXXXX1
BILL-00255,CUST-1136,SEC-001,Saudi Electricity,22253.68,SAR,03/06/2025 19:56,success,utilities,43XXXXXXX2
BILL-00256,CUST-1176,EDU-002,KAUST Tuition,967.74,SAR,11/05/2025 07:03,success,education,26XXXXXXX5
BILL-00257,CUST-1103,ZAI-001,Zain Telecom,13904.77,SAR,01/06/2025 19:12,success,telecom,31XXXXXXX7
BILL-00258,CUST-1120,INS-001,Tawuniya Insurance,6576.01,SAR,15/03/2025 07:25,success,insurance,14XXXXXXX9
BILL-00259,CUST-1056,INS-003,Medgulf Insurance,20866.61,SAR,16/01/2025 04:24,failed,insurance,43XXXXXXX4
BILL-00260,CUST-1024,ZAI-002,Zain Fiber,2157.47,SAR,29/03/2025 15:47,success,telecom,27XXXXXXX3
BILL-00261,CUST-1189,INS-001,Tawuniya Insurance,13014.45,SAR,02/01/2025 08:13,success,insurance,49XXXXXXX6
BILL-00262,CUST-1167,SEC-002,Jeddah Electricity,107.05,SAR,24/06/2025 09:26,in_progress,utilities,92XXXXXXX9
BILL-00263,CUST-1059,EDU-001,KSU University,14202.96,SAR,08/05/2025 02:20,success,education,20XXXXXXX7
BILL-00264,CUST-1126,INS-003,Medgulf Insurance,6395.42,SAR,05/02/2025 21:47,success,insurance,71XXXXXXX4
BILL-00265,CUST-1177,INS-003,Medgulf Insurance,13885.70,SAR,19/01/2025 14:16,in_progress,insurance,36XXXXXXX4
BILL-00266,CUST-1122,GOV-001,Absher Gov Services,22204.09,SAR,01/02/2025 08:00,failed,government,91XXXXXXX8
BILL-00267,CUST-1200,GOV-004,GOSI Contributions,2604.05,SAR,15/01/2025 14:25,success,government,56XXXXXXX6
BILL-00268,CUST-1169,VIS-001,MOI Traffic Fines,4655.44,SAR,14/05/2025 16:03,success,government,74XXXXXXX9
BILL-00269,CUST-1009,ZAI-001,Zain Telecom,2232.11,SAR,19/03/2025 04:36,success,telecom,72XXXXXXX2
BILL-00270,CUST-1014,SEC-002,Jeddah Electricity,6127.67,SAR,02/03/2025 08:56,in_progress,utilities,19XXXXXXX8
BILL-00271,CUST-1134,STC-002,STC Fiber,10106.52,SAR,31/01/2025 00:12,success,telecom,75XXXXXXX8
BILL-00272,CUST-1154,STC-001,STC Telecom,11815.12,SAR,22/03/2025 07:41,success,telecom,98XXXXXXX5
BILL-00273,CUST-1131,WAT-001,National Water,119.92,SAR,15/05/2025 22:09,success,utilities,13XXXXXXX4
BILL-00274,CUST-1023,INS-003,Medgulf Insurance,12032.28,SAR,15/01/2025 11:22,success,insurance,32XXXXXXX9
BILL-00275,CUST-1172,SEC-002,Jeddah Electricity,11119.63,SAR,04/05/2025 01:16,success,utilities,38XXXXXXX9
BILL-00276,CUST-1163,VIS-001,MOI Traffic Fines,5601.73,SAR,27/05/2025 23:05,success,government,17XXXXXXX9
BILL-00277,CUST-1048,STC-002,STC Fiber,16165.04,SAR,11/04/2025 08:53,success,telecom,22XXXXXXX5
BILL-00278,CUST-1147,WAT-002,Jeddah Water,6266.94,SAR,03/03/2025 11:56,success,utilities,41XXXXXXX7
BILL-00279,CUST-1133,GOV-001,Absher Gov Services,6093.23,SAR,31/05/2025 17:44,success,government,32XXXXXXX1
BILL-00280,CUST-1043,GOV-002,MOI Passport Renewal,20360.13,SAR,22/03/2025 10:53,success,government,22XXXXXXX2
BILL-00281,CUST-1111,ZAI-001,Zain Telecom,5799.19,SAR,11/01/2025 02:16,success,telecom,98XXXXXXX7
BILL-00282,CUST-1142,STC-001,STC Telecom,1636.33,SAR,22/04/2025 20:22,success,telecom,45XXXXXXX7
BILL-00283,CUST-1010,WAT-001,National Water,6941.84,SAR,16/01/2025 00:59,success,utilities,29XXXXXXX9
BILL-00284,CUST-1066,GOV-002,MOI Passport Renewal,10952.14,SAR,22/06/2025 05:35,success,government,30XXXXXXX1
BILL-00285,CUST-1052,INS-003,Medgulf Insurance,3225.81,SAR,17/04/2025 12:11,success,insurance,67XXXXXXX5
BILL-00286,CUST-1085,GOV-003,Sadad Municipality,4665.84,SAR,08/06/2025 12:08,failed,government,67XXXXXXX9
BILL-00287,CUST-1143,INS-003,Medgulf Insurance,17573.32,SAR,04/04/2025 03:19,success,insurance,38XXXXXXX3
BILL-00288,CUST-1118,INS-003,Medgulf Insurance,657.71,SAR,22/03/2025 18:46,success,insurance,34XXXXXXX6
BILL-00289,CUST-1017,SEC-002,Jeddah Electricity,10205.79,SAR,21/04/2025 11:47,success,utilities,84XXXXXXX1
BILL-00290,CUST-1093,MOB-002,Mobily Fiber,7312.14,SAR,16/05/2025 13:05,success,telecom,62XXXXXXX9
BILL-00291,CUST-1165,SEC-002,Jeddah Electricity,23952.11,SAR,22/03/2025 15:00,failed,utilities,61XXXXXXX4
BILL-00292,CUST-1064,MOB-002,Mobily Fiber,18539.90,SAR,11/06/2025 17:05,in_progress,telecom,57XXXXXXX7
BILL-00293,CUST-1022,ZAI-002,Zain Fiber,6827.16,SAR,12/02/2025 23:55,success,telecom,53XXXXXXX8
BILL-00294,CUST-1124,MOB-002,Mobily Fiber,22232.67,SAR,12/03/2025 07:56,failed,telecom,82XXXXXXX3
BILL-00295,CUST-1157,EDU-001,KSU University,24114.35,SAR,09/04/2025 01:56,success,education,39XXXXXXX7
BILL-00296,CUST-1138,ZAI-002,Zain Fiber,22801.96,SAR,07/02/2025 06:05,success,telecom,66XXXXXXX5
BILL-00297,CUST-1139,VIS-001,MOI Traffic Fines,22601.70,SAR,06/02/2025 21:58,success,government,89XXXXXXX7
BILL-00298,CUST-1073,GOV-001,Absher Gov Services,6735.11,SAR,04/03/2025 23:47,success,government,10XXXXXXX3
BILL-00299,CUST-1100,MOB-002,Mobily Fiber,16019.78,SAR,31/01/2025 04:14,success,telecom,25XXXXXXX8
BILL-00300,CUST-1045,EDU-002,KAUST Tuition,8338.34,SAR,25/04/2025 02:56,success,education,81XXXXXXX9
BILL-00301,CUST-1102,MOB-001,Mobily,18089.03,SAR,15/02/2025 11:12,success,telecom,66XXXXXXX7
BILL-00302,CUST-1196,ZAI-001,Zain Telecom,14737.77,SAR,01/01/2025 11:54,in_progress,telecom,38XXXXXXX9
BILL-00303,CUST-1008,GOV-002,MOI Passport Renewal,5366.42,SAR,19/02/2025 14:32,success,government,21XXXXXXX3
BILL-00304,CUST-1157,GOV-004,GOSI Contributions,23446.92,SAR,10/04/2025 12:27,success,government,58XXXXXXX6
BILL-00305,CUST-1031,STC-001,STC Telecom,13112.13,SAR,31/05/2025 19:40,success,telecom,23XXXXXXX8
BILL-00306,CUST-1127,ZAI-002,Zain Fiber,5194.28,SAR,03/06/2025 12:56,success,telecom,36XXXXXXX2
BILL-00307,CUST-1033,EDU-002,KAUST Tuition,7617.16,SAR,02/02/2025 07:47,success,education,96XXXXXXX8
BILL-00308,CUST-1151,GOV-002,MOI Passport Renewal,4560.73,SAR,25/06/2025 02:35,success,government,15XXXXXXX2
BILL-00309,CUST-1096,STC-002,STC Fiber,9126.92,SAR,04/03/2025 00:14,success,telecom,70XXXXXXX5
BILL-00310,CUST-1097,INS-001,Tawuniya Insurance,15874.18,SAR,18/04/2025 19:37,failed,insurance,19XXXXXXX1
BILL-00311,CUST-1171,MOB-002,Mobily Fiber,16749.22,SAR,27/05/2025 12:06,success,telecom,10XXXXXXX6
BILL-00312,CUST-1016,INS-002,Bupa Arabia,24768.54,SAR,03/04/2025 23:34,failed,insurance,36XXXXXXX9
BILL-00313,CUST-1161,GOV-002,MOI Passport Renewal,2917.05,SAR,22/04/2025 02:51,in_progress,government,61XXXXXXX1
BILL-00314,CUST-1008,INS-003,Medgulf Insurance,23204.50,SAR,10/06/2025 18:59,failed,insurance,24XXXXXXX7
BILL-00315,CUST-1018,INS-002,Bupa Arabia,4862.12,SAR,16/01/2025 09:30,success,insurance,66XXXXXXX7
BILL-00316,CUST-1006,ZAI-001,Zain Telecom,7349.74,SAR,15/05/2025 16:29,success,telecom,57XXXXXXX7
BILL-00317,CUST-1119,VIS-001,MOI Traffic Fines,2307.79,SAR,17/01/2025 10:21,success,government,47XXXXXXX4
BILL-00318,CUST-1195,GOV-003,Sadad Municipality,21673.55,SAR,29/03/2025 16:22,success,government,52XXXXXXX8
BILL-00319,CUST-1093,EDU-001,KSU University,9845.14,SAR,04/01/2025 05:50,success,education,59XXXXXXX9
BILL-00320,CUST-1069,ZAI-001,Zain Telecom,10462.58,SAR,14/03/2025 09:00,success,telecom,34XXXXXXX4
BILL-00321,CUST-1140,ZAI-001,Zain Telecom,20326.46,SAR,02/03/2025 06:04,success,telecom,87XXXXXXX7
BILL-00322,CUST-1103,GOV-003,Sadad Municipality,18155.22,SAR,17/04/2025 03:58,success,government,97XXXXXXX2
BILL-00323,CUST-1120,INS-002,Bupa Arabia,12950.27,SAR,08/01/2025 00:41,success,insurance,46XXXXXXX2
BILL-00324,CUST-1164,STC-001,STC Telecom,4844.25,SAR,13/02/2025 07:31,success,telecom,49XXXXXXX9
BILL-00325,CUST-1067,INS-002,Bupa Arabia,2654.82,SAR,05/06/2025 17:34,success,insurance,59XXXXXXX2
BILL-00326,CUST-1062,STC-002,STC Fiber,15321.32,SAR,18/06/2025 03:35,failed,telecom,31XXXXXXX3
BILL-00327,CUST-1191,EDU-002,KAUST Tuition,5226.99,SAR,05/01/2025 06:37,success,education,86XXXXXXX5
BILL-00328,CUST-1056,WAT-001,National Water,17170.52,SAR,17/01/2025 11:02,failed,utilities,35XXXXXXX5
BILL-00329,CUST-1083,INS-002,Bupa Arabia,20789.19,SAR,28/04/2025 19:14,success,insurance,88XXXXXXX1
BILL-00330,CUST-1122,ZAI-001,Zain Telecom,8582.39,SAR,17/03/2025 05:14,success,telecom,81XXXXXXX8
BILL-00331,CUST-1064,SEC-001,Saudi Electricity,9555.21,SAR,10/02/2025 17:27,success,utilities,63XXXXXXX6
BILL-00332,CUST-1135,INS-001,Tawuniya Insurance,11065.46,SAR,15/01/2025 07:28,success,insurance,92XXXXXXX6
BILL-00333,CUST-1014,GOV-002,MOI Passport Renewal,2498.61,SAR,19/03/2025 11:10,success,government,72XXXXXXX8
BILL-00334,CUST-1098,MOB-002,Mobily Fiber,15164.99,SAR,06/06/2025 05:26,in_progress,telecom,84XXXXXXX4
BILL-00335,CUST-1033,GOV-001,Absher Gov Services,6800.96,SAR,27/04/2025 19:05,success,government,59XXXXXXX8
BILL-00336,CUST-1120,WAT-001,National Water,14744.10,SAR,02/04/2025 14:03,in_progress,utilities,50XXXXXXX6
BILL-00337,CUST-1116,VIS-001,MOI Traffic Fines,24545.60,SAR,07/06/2025 02:28,success,government,26XXXXXXX1
BILL-00338,CUST-1079,INS-002,Bupa Arabia,6617.70,SAR,05/01/2025 15:26,failed,insurance,30XXXXXXX9
BILL-00339,CUST-1160,EDU-001,KSU University,22556.37,SAR,09/02/2025 11:48,success,education,81XXXXXXX9
BILL-00340,CUST-1097,VIS-001,MOI Traffic Fines,11185.62,SAR,21/04/2025 23:01,success,government,45XXXXXXX2
BILL-00341,CUST-1173,GOV-003,Sadad Municipality,9687.37,SAR,22/02/2025 08:07,success,government,79XXXXXXX9
BILL-00342,CUST-1130,EDU-002,KAUST Tuition,24754.43,SAR,17/03/2025 21:29,success,education,87XXXXXXX1
BILL-00343,CUST-1197,MOB-002,Mobily Fiber,12967.47,SAR,15/02/2025 00:56,success,telecom,82XXXXXXX2
BILL-00344,CUST-1032,GOV-004,GOSI Contributions,17325.22,SAR,04/03/2025 19:51,in_progress,government,84XXXXXXX1
BILL-00345,CUST-1186,EDU-002,KAUST Tuition,7150.42,SAR,11/01/2025 06:42,success,education,97XXXXXXX5
BILL-00346,CUST-1067,STC-002,STC Fiber,6988.96,SAR,30/03/2025 22:37,success,telecom,16XXXXXXX8
BILL-00347,CUST-1093,GOV-002,MOI Passport Renewal,6835.54,SAR,22/05/2025 01:00,success,government,29XXXXXXX8
BILL-00348,CUST-1106,WAT-001,National Water,1546.29,SAR,06/03/2025 20:45,failed,utilities,42XXXXXXX8
BILL-00349,CUST-1042,GOV-004,GOSI Contributions,11894.46,SAR,25/06/2025 16:49,success,government,17XXXXXXX8
BILL-00350,CUST-1024,EDU-002,KAUST Tuition,6161.06,SAR,25/01/2025 01:26,success,education,42XXXXXXX7
BILL-00351,CUST-1062,STC-002,STC Fiber,13664.80,SAR,19/04/2025 12:26,success,telecom,13XXXXXXX4
BILL-00352,CUST-1106,ZAI-002,Zain Fiber,23742.28,SAR,29/04/2025 07:35,failed,telecom,98XXXXXXX2
BILL-00353,CUST-1005,GOV-004,GOSI Contributions,16313.05,SAR,14/03/2025 06:00,success,government,78XXXXXXX8
BILL-00354,CUST-1118,STC-001,STC Telecom,22268.89,SAR,02/04/2025 04:55,success,telecom,55XXXXXXX1
BILL-00355,CUST-1049,VIS-001,MOI Traffic Fines,16359.85,SAR,02/05/2025 04:26,success,government,37XXXXXXX3
BILL-00356,CUST-1101,STC-002,STC Fiber,20942.16,SAR,03/04/2025 20:18,in_progress,telecom,98XXXXXXX5
BILL-00357,CUST-1174,GOV-003,Sadad Municipality,20366.45,SAR,18/01/2025 20:42,success,government,71XXXXXXX8
BILL-00358,CUST-1133,GOV-003,Sadad Municipality,4552.87,SAR,20/03/2025 21:53,success,government,66XXXXXXX9
BILL-00359,CUST-1018,GOV-003,Sadad Municipality,22553.36,SAR,04/06/2025 11:26,success,government,38XXXXXXX9
BILL-00360,CUST-1054,GOV-004,GOSI Contributions,3006.52,SAR,03/01/2025 00:14,in_progress,government,35XXXXXXX3
BILL-00361,CUST-1105,GOV-001,Absher Gov Services,7593.58,SAR,09/06/2025 02:02,success,government,88XXXXXXX9
BILL-00362,CUST-1078,STC-001,STC Telecom,15260.79,SAR,20/03/2025 03:19,success,telecom,60XXXXXXX6
BILL-00363,CUST-1146,MOB-002,Mobily Fiber,11326.40,SAR,01/06/2025 00:29,success,telecom,50XXXXXXX4
BILL-00364,CUST-1077,EDU-001,KSU University,24095.48,SAR,05/06/2025 21:36,success,education,41XXXXXXX5
BILL-00365,CUST-1167,INS-002,Bupa Arabia,7199.42,SAR,26/01/2025 14:57,success,insurance,23XXXXXXX8
BILL-00366,CUST-1044,SEC-001,Saudi Electricity,22628.73,SAR,07/05/2025 15:14,failed,utilities,14XXXXXXX2
BILL-00367,CUST-1046,ZAI-002,Zain Fiber,15403.18,SAR,24/06/2025 03:04,success,telecom,42XXXXXXX9
BILL-00368,CUST-1137,STC-001,STC Telecom,22930.15,SAR,03/06/2025 08:59,success,telecom,96XXXXXXX3
BILL-00369,CUST-1091,SEC-002,Jeddah Electricity,21465.84,SAR,04/03/2025 09:34,success,utilities,13XXXXXXX5
BILL-00370,CUST-1091,GOV-003,Sadad Municipality,13127.80,SAR,01/05/2025 04:42,success,government,63XXXXXXX1
BILL-00371,CUST-1021,EDU-002,KAUST Tuition,4255.96,SAR,12/02/2025 10:10,success,education,34XXXXXXX2
BILL-00372,CUST-1035,GOV-002,MOI Passport Renewal,389.16,SAR,22/02/2025 21:24,success,government,25XXXXXXX6
BILL-00373,CUST-1117,INS-002,Bupa Arabia,12862.88,SAR,21/02/2025 19:48,success,insurance,98XXXXXXX3
BILL-00374,CUST-1109,ZAI-002,Zain Fiber,10445.63,SAR,14/06/2025 04:48,success,telecom,21XXXXXXX3
BILL-00375,CUST-1115,VIS-001,MOI Traffic Fines,18575.48,SAR,08/02/2025 07:42,success,government,40XXXXXXX4
BILL-00376,CUST-1085,INS-003,Medgulf Insurance,23467.71,SAR,30/04/2025 12:40,success,insurance,49XXXXXXX3
BILL-00377,CUST-1024,GOV-004,GOSI Contributions,6712.08,SAR,04/06/2025 16:04,success,government,51XXXXXXX8
BILL-00378,CUST-1097,WAT-001,National Water,10368.87,SAR,10/06/2025 10:45,success,utilities,95XXXXXXX3
BILL-00379,CUST-1184,WAT-002,Jeddah Water,1349.91,SAR,22/03/2025 11:19,success,utilities,46XXXXXXX2
BILL-00380,CUST-1055,WAT-001,National Water,13377.50,SAR,13/01/2025 05:34,success,utilities,91XXXXXXX8
BILL-00381,CUST-1172,ZAI-001,Zain Telecom,15970.05,SAR,13/03/2025 13:48,success,telecom,27XXXXXXX4
BILL-00382,CUST-1163,INS-003,Medgulf Insurance,9252.14,SAR,23/06/2025 10:39,success,insurance,56XXXXXXX5
BILL-00383,CUST-1192,WAT-001,National Water,3208.67,SAR,08/05/2025 23:34,in_progress,utilities,17XXXXXXX4
BILL-00384,CUST-1195,GOV-004,GOSI Contributions,7029.15,SAR,21/03/2025 21:04,success,government,68XXXXXXX3
BILL-00385,CUST-1067,GOV-002,MOI Passport Renewal,16879.78,SAR,15/01/2025 18:46,success,government,87XXXXXXX9
BILL-00386,CUST-1045,ZAI-002,Zain Fiber,22457.14,SAR,23/01/2025 05:43,success,telecom,48XXXXXXX4
BILL-00387,CUST-1055,INS-002,Bupa Arabia,21915.26,SAR,05/05/2025 09:31,success,insurance,43XXXXXXX3
BILL-00388,CUST-1162,INS-003,Medgulf Insurance,3156.16,SAR,14/04/2025 11:43,in_progress,insurance,95XXXXXXX7
BILL-00389,CUST-1166,STC-001,STC Telecom,12425.24,SAR,10/04/2025 06:17,success,telecom,20XXXXXXX4
BILL-00390,CUST-1073,STC-002,STC Fiber,19882.35,SAR,14/06/2025 10:26,in_progress,telecom,19XXXXXXX4
BILL-00391,CUST-1196,EDU-001,KSU University,19371.10,SAR,31/03/2025 22:39,success,education,96XXXXXXX5
BILL-00392,CUST-1023,ZAI-002,Zain Fiber,21739.34,SAR,03/03/2025 14:41,failed,telecom,12XXXXXXX6
BILL-00393,CUST-1138,GOV-001,Absher Gov Services,16755.17,SAR,11/01/2025 01:21,in_progress,government,54XXXXXXX6
BILL-00394,CUST-1069,INS-003,Medgulf Insurance,17817.61,SAR,16/01/2025 03:52,success,insurance,26XXXXXXX1
BILL-00395,CUST-1158,STC-001,STC Telecom,16555.26,SAR,06/05/2025 04:26,success,telecom,65XXXXXXX2
BILL-00396,CUST-1160,WAT-002,Jeddah Water,19288.21,SAR,30/03/2025 05:20,success,utilities,37XXXXXXX8
BILL-00397,CUST-1085,SEC-002,Jeddah Electricity,19772.07,SAR,15/02/2025 01:21,success,utilities,25XXXXXXX6
BILL-00398,CUST-1070,GOV-003,Sadad Municipality,7751.66,SAR,29/05/2025 07:40,success,government,86XXXXXXX5
BILL-00399,CUST-1195,GOV-001,Absher Gov Services,13687.57,SAR,14/05/2025 14:06,failed,government,51XXXXXXX5
BILL-00400,CUST-1005,SEC-001,Saudi Electricity,14621.81,SAR,02/02/2025 00:31,success,utilities,36XXXXXXX2
BILL-00401,CUST-1091,SEC-001,Saudi Electricity,23897.05,SAR,19/04/2025 18:43,success,utilities,73XXXXXXX4
BILL-00402,CUST-1088,INS-001,Tawuniya Insurance,14556.18,SAR,14/06/2025 21:14,in_progress,insurance,14XXXXXXX4
BILL-00403,CUST-1070,INS-001,Tawuniya Insurance,23641.19,SAR,25/05/2025 20:39,success,insurance,89XXXXXXX3
BILL-00404,CUST-1037,STC-001,STC Telecom,22342.82,SAR,13/05/2025 07:21,failed,telecom,56XXXXXXX6
BILL-00405,CUST-1089,GOV-003,Sadad Municipality,20478.45,SAR,22/06/2025 10:54,success,government,74XXXXXXX5
BILL-00406,CUST-1128,WAT-002,Jeddah Water,9629.43,SAR,09/03/2025 00:16,failed,utilities,66XXXXXXX9
BILL-00407,CUST-1057,SEC-002,Jeddah Electricity,14867.60,SAR,27/04/2025 23:12,success,utilities,84XXXXXXX5
BILL-00408,CUST-1019,STC-001,STC Telecom,14469.36,SAR,10/03/2025 04:15,success,telecom,20XXXXXXX9
BILL-00409,CUST-1131,WAT-002,Jeddah Water,19052.44,SAR,17/04/2025 04:56,success,utilities,66XXXXXXX9
BILL-00410,CUST-1136,STC-001,STC Telecom,16979.35,SAR,20/04/2025 21:07,success,telecom,53XXXXXXX8
BILL-00411,CUST-1186,ZAI-002,Zain Fiber,6075.17,SAR,28/03/2025 13:06,success,telecom,76XXXXXXX4
BILL-00412,CUST-1175,WAT-001,National Water,14032.34,SAR,20/04/2025 05:13,success,utilities,65XXXXXXX6
BILL-00413,CUST-1165,VIS-001,MOI Traffic Fines,21433.75,SAR,13/05/2025 02:57,success,government,76XXXXXXX5
BILL-00414,CUST-1194,STC-001,STC Telecom,20818.64,SAR,27/05/2025 08:25,success,telecom,47XXXXXXX6
BILL-00415,CUST-1041,INS-002,Bupa Arabia,16980.90,SAR,15/03/2025 05:49,success,insurance,91XXXXXXX8
BILL-00416,CUST-1054,ZAI-001,Zain Telecom,11201.54,SAR,14/04/2025 17:58,success,telecom,91XXXXXXX9
BILL-00417,CUST-1092,ZAI-002,Zain Fiber,11313.67,SAR,05/03/2025 17:33,success,telecom,16XXXXXXX9
BILL-00418,CUST-1171,GOV-001,Absher Gov Services,888.04,SAR,08/03/2025 07:02,success,government,94XXXXXXX3
BILL-00419,CUST-1065,GOV-003,Sadad Municipality,19833.91,SAR,24/04/2025 16:15,success,government,16XXXXXXX8
BILL-00420,CUST-1054,VIS-001,MOI Traffic Fines,546.22,SAR,19/03/2025 11:00,success,government,43XXXXXXX9
BILL-00421,CUST-1123,MOB-002,Mobily Fiber,4773.83,SAR,02/02/2025 13:45,success,telecom,15XXXXXXX3
BILL-00422,CUST-1162,EDU-001,KSU University,20621.73,SAR,01/06/2025 06:34,failed,education,44XXXXXXX1
BILL-00423,CUST-1123,SEC-002,Jeddah Electricity,15895.39,SAR,22/04/2025 11:46,success,utilities,71XXXXXXX2
BILL-00424,CUST-1168,EDU-002,KAUST Tuition,18731.27,SAR,01/01/2025 01:56,success,education,25XXXXXXX2
BILL-00425,CUST-1015,INS-001,Tawuniya Insurance,18938.93,SAR,05/04/2025 19:37,in_progress,insurance,33XXXXXXX2
BILL-00426,CUST-1102,EDU-002,KAUST Tuition,20141.55,SAR,19/02/2025 01:32,success,education,26XXXXXXX7
BILL-00427,CUST-1164,GOV-003,Sadad Municipality,10392.34,SAR,23/03/2025 14:43,success,government,45XXXXXXX8
BILL-00428,CUST-1008,MOB-002,Mobily Fiber,17367.12,SAR,12/02/2025 16:41,success,telecom,54XXXXXXX3
BILL-00429,CUST-1088,INS-003,Medgulf Insurance,9182.56,SAR,17/05/2025 02:55,success,insurance,13XXXXXXX9
BILL-00430,CUST-1028,INS-001,Tawuniya Insurance,310.62,SAR,02/01/2025 00:04,success,insurance,19XXXXXXX7
BILL-00431,CUST-1163,ZAI-002,Zain Fiber,5549.63,SAR,18/01/2025 14:07,success,telecom,52XXXXXXX3
BILL-00432,CUST-1012,SEC-001,Saudi Electricity,20982.08,SAR,06/04/2025 14:14,in_progress,utilities,47XXXXXXX2
BILL-00433,CUST-1099,GOV-003,Sadad Municipality,17790.77,SAR,22/02/2025 00:00,success,government,36XXXXXXX1
