txn_id,card_number,customer_id,merchant_name,txn_amount,txn_currency,txn_timestamp,txn_status,card_type,mcc_code
TXN-00217,4532XXXX3147,CUST-1190,Makkah Hotel,5054.78,SAR,2025-05-29T19:15:08Z,approved,debit,7011
TXN-00218,4532XXXX3712,CUST-1040,Extra Electronics,10394.22,SAR,2025-05-02T07:30:05Z,pending,debit,5732
TXN-00219,4532XXXX5668,CUST-1012,Starbucks SA,10795.19,SAR,2025-03-28T06:06:57Z,pending,credit,5814
TXN-00220,4532XXXX8684,CUST-1115,IKEA Saudi,4645.47,SAR,2025-06-07T00:27:37Z,approved,debit,5712
TXN-00221,4532XXXX7256,CUST-1174,Shein SA,6927.89,GBP,2025-02-24T17:09:05Z,approved,credit,5311
TXN-00222,4532XXXX5096,CUST-1108,Extra Electronics,12019.88,USD,2025-01-27T20:59:02Z,approved,credit,5732
TXN-00223,4532XXXX9452,CUST-1124,Saudi Airlines,1543.33,SAR,2025-06-14T06:08:37Z,approved,debit,3000
TXN-00224,4532XXXX8167,CUST-1022,Extra Electronics,13580.07,SAR,2025-01-29T14:41:40Z,approved,debit,5732
TXN-00225,4532XXXX9224,CUST-1116,Danube Online,6226.38,AED,2025-03-18T23:36:33Z,approved,debit,5411
TXN-00226,4532XXXX6493,CUST-1099,Al Baik Restaurant,427.67,SAR,2025-01-20T05:45:38Z,approved,debit,5812
TXN-00227,4532XXXX3273,CUST-1010,Apple Store,7089.46,AED,2025-06-11T09:15:20Z,pending,credit,5045
TXN-00228,4532XXXX5193,CUST-1121,Nahdi Pharmacy,13588.33,SAR,2025-01-04T16:33:52Z,approved,debit,5912
TXN-00229,4532XXXX4893,CUST-1141,HyperPanda,1672.25,SAR,2025-02-25T22:39:02Z,approved,debit,5411
TXN-00230,4532XXXX2029,CUST-1013,Hunger Station,11909.52,SAR,2025-03-30T18:18:13Z,approved,credit,5812
TXN-00231,4532XXXX3352,CUST-1153,Zain Telecom,7733.06,SAR,2025-02-16T23:30:48Z,approved,debit,4814
TXN-00232,4532XXXX2402,CUST-1001,Riyadh Season,8562.10,SAR,2025-02-06T08:56:45Z,approved,debit,7922
TXN-00233,4532XXXX1333,CUST-1018,Makkah Hotel,11797.25,SAR,2025-04-09T13:41:33Z,approved,credit,7011
TXN-00234,4532XXXX1266,CUST-1012,Ceer Motors,5602.67,SAR,2025-05-26T02:44:51Z,approved,debit,5511
TXN-00235,4532XXXX6447,CUST-1089,Hunger Station,9425.71,SAR,2025-05-30T19:27:25Z,approved,debit,5812
TXN-00236,4532XXXX8612,CUST-1091,Zain Telecom,9643.72,SAR,2025-06-11T05:52:05Z,declined,credit,4814
TXN-00237,4532XXXX8498,CUST-1162,Tamimi Markets,951.19,USD,2025-05-31T17:18:33Z,approved,debit,5411
TXN-00238,4532XXXX6080,CUST-1052,Panda Supermarket,13287.43,SAR,2025-03-03T06:46:59Z,approved,debit,5411
TXN-00239,4532XXXX5687,CUST-1140,Talabat Food,11300.60,SAR,2025-02-07T02:36:23Z,approved,credit,5812
TXN-00240,4532XXXX8159,CUST-1013,Tawuniya Insurance,1871.50,SAR,2025-03-13T11:05:37Z,approved,credit,6300
TXN-00241,4532XXXX9151,CUST-1113,Shell Petrol,2806.32,SAR,2025-05-15T09:16:22Z,approved,credit,5541
TXN-00242,4532XXXX3956,CUST-1069,Al Baik Restaurant,1188.51,SAR,2025-04-27T23:38:09Z,approved,debit,5812
TXN-00243,4532XXXX8305,CUST-1083,Noon.com,9915.48,SAR,2025-03-01T12:22:27Z,approved,credit,5311
TXN-00244,4532XXXX6776,CUST-1110,Extra Electronics,5276.45,SAR,2025-01-09T05:23:21Z,approved,debit,5732
TXN-00245,4532XXXX7655,CUST-1071,Ceer Motors,14218.83,GBP,2025-01-15T13:43:01Z,approved,credit,5511
TXN-00246,4532XXXX8179,CUST-1192,Extra Electronics,2145.98,EUR,2025-04-28T23:29:41Z,approved,debit,5732
TXN-00247,4532XXXX1530,CUST-1018,Hunger Station,5498.10,SAR,2025-03-16T08:13:50Z,approved,debit,5812
TXN-00248,4532XXXX2259,CUST-1174,Nahdi Pharmacy,5583.34,AED,2025-05-29T04:13:53Z,approved,debit,5912
TXN-00249,4532XXXX2858,CUST-1136,Saudi Airlines,9745.16,SAR,2025-02-18T11:16:28Z,approved,credit,3000
TXN-00250,4532XXXX5288,CUST-1048,Aramex Shipping,13703.57,SAR,2025-01-23T20:48:21Z,pending,debit,4215
TXN-00251,4532XXXX9047,CUST-1181,Nahdi Pharmacy,9180.10,SAR,2025-05-15T18:11:03Z,approved,debit,5912
TXN-00252,4532XXXX2438,CUST-1035,Uber Rides,13480.69,SAR,2025-03-28T10:22:06Z,declined,debit,4121
TXN-00253,4532XXXX5914,CUST-1171,Danube Online,8252.21,SAR,2025-02-26T09:11:10Z,approved,credit,5411
TXN-00254,4532XXXX2988,CUST-1182,Ceer Motors,5425.58,SAR,2025-02-13T13:02:30Z,approved,debit,5511
TXN-00255,4532XXXX8657,CUST-1061,Aramex Shipping,8312.55,SAR,2025-03-13T15:15:02Z,approved,debit,4215
TXN-00256,4532XXXX8842,CUST-1157,Al Baik Restaurant,5975.41,SAR,2025-05-20T05:09:09Z,approved,debit,5812
TXN-00257,4532XXXX2215,CUST-1197,Starbucks SA,1110.89,USD,2025-03-03T13:27:21Z,approved,debit,5814
TXN-00258,4532XXXX3981,CUST-1175,Makkah Hotel,13170.01,SAR,2025-06-01T12:17:19Z,pending,debit,7011
TXN-00259,4532XXXX9488,CUST-1111,Al Rajhi ATM,835.92,AED,2025-01-25T02:37:57Z,approved,debit,6011
TXN-00260,4532XXXX9501,CUST-1043,Extra Electronics,10641.44,SAR,2025-03-09T04:35:03Z,approved,debit,5732
TXN-00261,4532XXXX5961,CUST-1065,Netflix,8264.87,SAR,2025-01-25T07:20:09Z,approved,credit,4899
TXN-00262,4532XXXX3526,CUST-1024,Al Rajhi ATM,8879.17,SAR,2025-04-23T18:00:31Z,approved,credit,6011
TXN-00263,4532XXXX1464,CUST-1160,HyperPanda,13859.33,SAR,2025-01-08T23:58:45Z,approved,debit,5411
TXN-00264,4532XXXX7825,CUST-1165,Shein SA,3166.07,SAR,2025-04-22T02:21:09Z,approved,credit,5311
TXN-00265,4532XXXX5949,CUST-1008,Aramex Shipping,8185.93,USD,2025-05-05T15:30:17Z,approved,debit,4215
TXN-00266,4532XXXX3589,CUST-1176,Zara SA,1099.23,SAR,2025-01-12T15:12:53Z,approved,debit,5651
TXN-00267,4532XXXX6231,CUST-1124,Nana Grocery,9101.87,SAR,2025-03-02T16:44:24Z,pending,debit,5411
TXN-00268,4532XXXX6228,CUST-1103,Namshi Fashion,7727.13,SAR,2025-01-21T14:51:10Z,approved,debit,5651
TXN-00269,4532XXXX5754,CUST-1032,Lulu Hypermarket,2117.46,SAR,2025-01-10T19:50:15Z,approved,credit,5411
TXN-00270,4532XXXX6364,CUST-1108,Hunger Station,13535.15,EUR,2025-06-07T23:04:53Z,approved,credit,5812
TXN-00271,4532XXXX8648,CUST-1081,Netflix,7476.49,SAR,2025-04-10T22:47:29Z,approved,debit,4899
TXN-00272,4532XXXX4944,CUST-1128,STC Pay TopUp,5901.67,SAR,2025-03-30T18:50:57Z,approved,credit,4814
TXN-00273,4532XXXX8710,CUST-1091,Amazon.sa,7425.94,SAR,2025-06-21T07:59:59Z,approved,credit,5311
TXN-00274,4532XXXX6992,CUST-1003,Noon.com,13237.42,SAR,2025-05-22T06:25:59Z,pending,debit,5311
TXN-00275,4532XXXX6939,CUST-1094,Panda Supermarket,8556.37,SAR,2025-02-07T19:09:34Z,approved,debit,5411
TXN-00276,4532XXXX2946,CUST-1019,Shell Petrol,11467.24,SAR,2025-02-24T07:35:34Z,approved,debit,5541
TXN-00277,4532XXXX3363,CUST-1101,Saudi Airlines,5089.58,SAR,2025-03-12T23:50:57Z,approved,credit,3000
TXN-00278,4532XXXX6456,CUST-1131,Zara SA,684.32,SAR,2025-01-27T14:38:08Z,approved,credit,5651
TXN-00279,4532XXXX6218,CUST-1117,Careem Rides,7735.01,SAR,2025-03-05T16:25:53Z,approved,debit,4121
TXN-00280,4532XXXX9721,CUST-1158,Alshaya Group,7612.19,SAR,2025-04-09T23:26:23Z,approved,credit,5311
TXN-00281,4532XXXX2795,CUST-1145,Alshaya Group,254.47,SAR,2025-03-06T07:41:18Z,approved,credit,5311
TXN-00282,4532XXXX4728,CUST-1079,Ceer Motors,7121.48,SAR,2025-05-08T07:16:31Z,pending,debit,5511
TXN-00283,4532XXXX7229,CUST-1150,Talabat Food,9437.23,SAR,2025-05-01T08:10:41Z,approved,credit,5812
TXN-00284,4532XXXX1310,CUST-1063,Panda Supermarket,10509.31,SAR,2025-02-07T01:07:09Z,approved,debit,5411
TXN-00285,4532XXXX8726,CUST-1108,Careem Rides,3062.36,SAR,2025-04-08T10:38:54Z,pending,credit,4121
TXN-00286,4532XXXX8837,CUST-1016,Namshi Fashion,8415.50,SAR,2025-05-09T14:12:02Z,approved,debit,5651
TXN-00287,4532XXXX6804,CUST-1081,Tamimi Markets,7999.24,SAR,2025-04-17T01:49:03Z,declined,credit,5411
TXN-00288,4532XXXX4150,CUST-1185,Tawuniya Insurance,3969.11,USD,2025-04-05T00:26:34Z,approved,debit,6300
TXN-00289,4532XXXX5735,CUST-1143,Alshaya Group,14593.79,SAR,2025-02-27T18:59:03Z,declined,debit,5311
TXN-00290,4532XXXX5480,CUST-1177,Aramex Shipping,5235.30,SAR,2025-06-04T10:51:27Z,approved,debit,4215
TXN-00291,4532XXXX6654,CUST-1147,Zain Telecom,14702.51,SAR,2025-06-08T21:54:55Z,pending,debit,4814
TXN-00292,4532XXXX8247,CUST-1075,Panda Supermarket,10713.55,SAR,2025-03-09T06:10:15Z,declined,debit,5411
TXN-00293,4532XXXX5450,CUST-1192,Talabat Food,12420.14,SAR,2025-02-22T15:34:12Z,approved,debit,5812
TXN-00294,4532XXXX9700,CUST-1158,Whites Pharmacy,766.23,SAR,2025-06-25T18:27:50Z,approved,credit,5912
TXN-00295,4532XXXX2647,CUST-1060,Amazon.sa,4957.75,SAR,2025-04-02T17:33:42Z,declined,credit,5311
TXN-00296,4532XXXX7666,CUST-1036,Jarir Bookstore,14668.77,EUR,2025-01-31T16:03:31Z,declined,credit,5942
TXN-00297,4532XXXX5676,CUST-1123,Tawuniya Insurance,14458.89,SAR,2025-03-04T08:44:59Z,declined,debit,6300
TXN-00298,4532XXXX1611,CUST-1197,Al Baik Restaurant,3487.14,SAR,2025-05-24T10:31:43Z,approved,debit,5812
TXN-00299,4532XXXX4052,CUST-1046,Panda Supermarket,5957.93,GBP,2025-04-07T04:39:22Z,pending,debit,5411
TXN-00300,4532XXXX5662,CUST-1010,Jarir Bookstore,9043.73,SAR,2025-03-07T01:24:33Z,approved,credit,5942
TXN-00301,4532XXXX9261,CUST-1140,Makkah Hotel,14078.71,SAR,2025-06-15T06:13:33Z,approved,debit,7011
TXN-00302,4532XXXX5215,CUST-1050,SABB ATM,10968.13,SAR,2025-05-06T21:13:43Z,declined,debit,6011
TXN-00303,4532XXXX4164,CUST-1004,Booking.com,8518.88,SAR,2025-05-28T01:11:36Z,approved,credit,7011
TXN-00304,4532XXXX7567,CUST-1164,Zara SA,7731.63,USD,2025-01-17T20:13:38Z,declined,debit,5651
TXN-00305,4532XXXX5272,CUST-1048,Namshi Fashion,14037.70,SAR,2025-01-02T07:49:50Z,approved,debit,5651
TXN-00306,4532XXXX1187,CUST-1115,Lulu Hypermarket,4532.68,EUR,2025-05-21T08:52:36Z,approved,credit,5411
TXN-00307,4532XXXX3616,CUST-1093,Hunger Station,1777.78,SAR,2025-03-01T13:49:16Z,approved,credit,5812
TXN-00308,4532XXXX7021,CUST-1129,Alshaya Group,9582.48,SAR,2025-02-27T06:58:29Z,approved,debit,5311
TXN-00309,4532XXXX7121,CUST-1057,Namshi Fashion,6827.41,SAR,2025-04-28T14:56:53Z,approved,credit,5651
TXN-00310,4532XXXX4578,CUST-1141,Talabat Food,12030.91,SAR,2025-06-10T07:35:28Z,pending,debit,5812
TXN-00311,4532XXXX9653,CUST-1175,HyperPanda,1232.65,USD,2025-03-28T17:59:47Z,declined,debit,5411
TXN-00312,4532XXXX9281,CUST-1020,Shein SA,12432.47,SAR,2025-06-25T07:45:49Z,approved,credit,5311
TXN-00313,4532XXXX2904,CUST-1138,Careem Rides,12818.02,SAR,2025-03-27T19:07:34Z,declined,debit,4121
TXN-00314,4532XXXX1911,CUST-1184,Whites Pharmacy,13483.85,SAR,2025-03-28T12:05:59Z,approved,debit,5912
TXN-00315,4532XXXX6049,CUST-1132,Starbucks SA,870.76,SAR,2025-03-31T18:50:20Z,pending,debit,5814
TXN-00316,4532XXXX2196,CUST-1102,Flynas Airline,11188.34,USD,2025-04-23T07:07:33Z,approved,debit,3000
TXN-00317,4532XXXX2130,CUST-1089,Uber Rides,908.53,SAR,2025-06-23T15:21:36Z,approved,debit,4121
TXN-00318,4532XXXX7887,CUST-1074,Starbucks SA,2035.76,SAR,2025-05-05T13:43:23Z,approved,debit,5814
TXN-00319,4532XXXX9835,CUST-1115,Shell Petrol,10242.54,SAR,2025-05-09T12:10:36Z,approved,credit,5541
TXN-00320,4532XXXX3086,CUST-1090,SABB ATM,8061.19,SAR,2025-04-13T16:35:05Z,pending,debit,6011
TXN-00321,4532XXXX9920,CUST-1001,STC Pay TopUp,6947.74,EUR,2025-05-20T15:13:14Z,approved,credit,4814
TXN-00322,4532XXXX4088,CUST-1098,IKEA Saudi,5195.67,SAR,2025-02-23T12:37:15Z,pending,credit,5712
TXN-00323,4532XXXX1256,CUST-1029,Panda Supermarket,6291.51,USD,2025-05-29T18:04:04Z,approved,debit,5411
TXN-00324,4532XXXX1797,CUST-1018,Noon.com,6699.38,SAR,2025-05-11T11:51:25Z,approved,credit,5311
TXN-00325,4532XXXX1924,CUST-1012,Zara SA,8098.70,SAR,2025-05-27T11:41:31Z,approved,credit,5651
TXN-00326,4532XXXX6253,CUST-1075,IKEA Saudi,10974.10,USD,2025-03-03T22:11:56Z,approved,debit,5712
TXN-00327,4532XXXX3869,CUST-1037,Makkah Hotel,4511.01,SAR,2025-01-12T20:04:59Z,declined,credit,7011
TXN-00328,4532XXXX7244,CUST-1110,PlayStation Store,14584.49,SAR,2025-05-05T22:04:12Z,approved,debit,5816
TXN-00329,4532XXXX9813,CUST-1179,Starbucks SA,4501.83,SAR,2025-02-05T16:56:17Z,approved,debit,5814
TXN-00330,4532XXXX1944,CUST-1058,Alshaya Group,2169.55,USD,2025-03-31T21:51:13Z,approved,debit,5311
TXN-00331,4532XXXX4331,CUST-1107,PlayStation Store,5829.34,SAR,2025-02-19T12:21:57Z,approved,credit,5816
TXN-00332,4532XXXX4120,CUST-1021,Nahdi Pharmacy,1391.50,USD,2025-05-21T16:48:34Z,approved,debit,5912
TXN-00333,4532XXXX4555,CUST-1097,HyperPanda,13104.94,SAR,2025-02-06T12:54:16Z,approved,debit,5411
TXN-00334,4532XXXX2922,CUST-1086,Alshaya Group,234.93,EUR,2025-02-06T21:34:28Z,pending,credit,5311
TXN-00335,4532XXXX4921,CUST-1123,Hunger Station,10558.01,SAR,2025-03-19T00:26:21Z,approved,debit,5812
TXN-00336,4532XXXX6053,CUST-1199,Apple Store,8007.08,SAR,2025-03-11T18:16:15Z,approved,debit,5045
TXN-00337,4532XXXX8692,CUST-1132,Aramex Shipping,12043.24,SAR,2025-05-21T06:41:28Z,pending,debit,4215
TXN-00338,4532XXXX4625,CUST-1053,Saudi Airlines,690.50,SAR,2025-06-17T18:55:38Z,pending,debit,3000
TXN-00339,4532XXXX7841,CUST-1005,Flynas Airline,8762.56,SAR,2025-05-20T19:29:55Z,approved,debit,3000
TXN-00340,4532XXXX9180,CUST-1051,Booking.com,8548.99,SAR,2025-02-17T17:11:05Z,approved,credit,7011
TXN-00341,4532XXXX9037,CUST-1176,Booking.com,12324.77,SAR,2025-05-21T12:01:27Z,approved,debit,7011
TXN-00342,4532XXXX4015,CUST-1188,Danube Online,10806.10,SAR,2025-04-05T19:43:08Z,approved,credit,5411
TXN-00343,4532XXXX1794,CUST-1016,Makkah Hotel,12701.23,SAR,2025-06-08T20:08:14Z,pending,debit,7011
TXN-00344,4532XXXX3474,CUST-1106,Namshi Fashion,3475.34,USD,2025-05-18T07:38:56Z,approved,debit,5651
TXN-00345,4532XXXX8916,CUST-1130,Nana Grocery,9269.44,SAR,2025-05-10T11:18:08Z,declined,credit,5411
TXN-00346,4532XXXX9673,CUST-1005,Jarir Bookstore,6173.02,SAR,2025-01-04T05:56:58Z,pending,debit,5942
TXN-00347,4532XXXX8054,CUST-1138,Apple Store,12198.29,SAR,2025-05-11T21:13:16Z,approved,debit,5045
TXN-00348,4532XXXX5135,CUST-1025,Makkah Hotel,2883.02,SAR,2025-04-13T05:27:45Z,approved,debit,7011
TXN-00349,4532XXXX4984,CUST-1102,Al Baik Restaurant,6093.38,SAR,2025-04-20T17:06:03Z,declined,debit,5812
TXN-00350,4532XXXX1519,CUST-1077,Al Baik Restaurant,12874.00,SAR,2025-05-28T11:55:35Z,approved,debit,5812
TXN-00351,4532XXXX3807,CUST-1098,Shell Petrol,846.44,SAR,2025-01-02T20:02:27Z,approved,credit,5541
TXN-00352,4532XXXX2562,CUST-1112,Tawuniya Insurance,8490.02,SAR,2025-06-16T14:23:05Z,approved,debit,6300
TXN-00353,4532XXXX8790,CUST-1059,Spotify,10385.85,AED,2025-04-21T01:24:20Z,approved,debit,4899
TXN-00354,4532XXXX3938,CUST-1020,Lulu Hypermarket,8454.83,USD,2025-01-07T09:20:00Z,approved,debit,5411
TXN-00355,4532XXXX7525,CUST-1054,Whites Pharmacy,12311.26,SAR,2025-06-09T09:40:56Z,approved,debit,5912
TXN-00356,4532XXXX9856,CUST-1042,Shein SA,12520.59,SAR,2025-03-17T13:36:04Z,approved,debit,5311
TXN-00357,4532XXXX9204,CUST-1194,Namshi Fashion,10341.21,SAR,2025-01-16T05:29:58Z,pending,debit,5651
TXN-00358,4532XXXX7499,CUST-1014,Noon.com,12580.93,SAR,2025-03-08T03:16:38Z,pending,debit,5311
TXN-00359,4532XXXX4737,CUST-1008,Ceer Motors,14888.83,SAR,2025-04-06T06:22:40Z,approved,credit,5511
TXN-00360,4532XXXX2404,CUST-1097,H&M Saudi,8790.20,SAR,2025-03-15T19:16:02Z,pending,credit,5651
TXN-00361,4532XXXX7225,CUST-1076,Hunger Station,1235.16,SAR,2025-01-30T22:43:18Z,declined,credit,5812
TXN-00362,4532XXXX6050,CUST-1040,Shell Petrol,1602.73,SAR,2025-01-02T00:12:41Z,approved,debit,5541
TXN-00363,4532XXXX8353,CUST-1195,Lulu Hypermarket,1314.02,SAR,2025-03-25T16:30:36Z,approved,credit,5411
TXN-00364,4532XXXX2524,CUST-1132,Starbucks SA,1348.83,SAR,2025-04-18T14:51:05Z,approved,credit,5814
TXN-00365,4532XXXX2387,CUST-1084,Shell Petrol,6210.08,SAR,2025-06-01T07:11:28Z,pending,credit,5541
TXN-00366,4532XXXX3274,CUST-1063,Shein SA,10281.31,SAR,2025-02-02T21:56:07Z,approved,debit,5311
TXN-00367,4532XXXX7899,CUST-1069,Aramex Shipping,2512.27,SAR,2025-02-23T14:04:31Z,approved,credit,4215
TXN-00368,4532XXXX9123,CUST-1020,Saudi Airlines,3702.62,SAR,2025-05-02T08:52:05Z,approved,credit,3000
TXN-00369,4532XXXX6443,CUST-1051,Nana Grocery,4573.35,SAR,2025-03-18T20:03:29Z,approved,debit,5411
TXN-00370,4532XXXX3230,CUST-1085,Nahdi Pharmacy,12233.05,SAR,2025-06-16T21:35:59Z,approved,debit,5912
TXN-00371,4532XXXX6228,CUST-1155,Netflix,2668.67,SAR,2025-03-19T07:55:51Z,approved,credit,4899
TXN-00372,4532XXXX6339,CUST-1178,Ceer Motors,8640.31,SAR,2025-02-17T01:46:44Z,approved,debit,5511
TXN-00373,4532XXXX9939,CUST-1101,Saudi Airlines,8459.94,SAR,2025-04-25T23:58:40Z,approved,credit,3000
TXN-00374,4532XXXX4434,CUST-1197,PlayStation Store,10909.56,SAR,2025-05-18T13:13:47Z,approved,debit,5816
TXN-00375,4532XXXX9180,CUST-1178,Uber Rides,11935.87,USD,2025-03-21T10:44:16Z,approved,credit,4121
TXN-00376,4532XXXX7176,CUST-1078,Hunger Station,2316.38,SAR,2025-03-24T03:55:09Z,approved,debit,5812
TXN-00377,4532XXXX7853,CUST-1154,Talabat Food,8017.84,SAR,2025-06-29T07:48:07Z,approved,debit,5812
TXN-00378,4532XXXX5067,CUST-1093,Zain Telecom,13716.45,SAR,2025-01-22T05:41:54Z,declined,credit,4814
TXN-00379,4532XXXX7547,CUST-1091,Extra Electronics,669.23,SAR,2025-05-06T06:03:47Z,pending,debit,5732
TXN-00380,4532XXXX9499,CUST-1111,Noon.com,3884.78,SAR,2025-04-10T03:55:25Z,approved,credit,5311
TXN-00381,4532XXXX9199,CUST-1177,Shein SA,5614.92,SAR,2025-03-31T22:01:51Z,approved,debit,5311
TXN-00382,4532XXXX2901,CUST-1007,Talabat Food,6242.55,SAR,2025-01-17T16:06:44Z,pending,debit,5812
TXN-00383,4532XXXX8912,CUST-1090,Alshaya Group,11765.13,SAR,2025-04-12T04:34:16Z,approved,credit,5311
TXN-00384,4532XXXX5919,CUST-1025,Nahdi Pharmacy,6789.45,SAR,2025-01-14T01:03:18Z,approved,credit,5912
TXN-00385,4532XXXX3692,CUST-1030,STC Pay TopUp,9721.31,USD,2025-05-12T11:41:52Z,pending,debit,4814
TXN-00386,4532XXXX8570,CUST-1133,Tamimi Markets,4968.19,SAR,2025-03-24T19:01:31Z,approved,debit,5411
TXN-00387,4532XXXX1478,CUST-1162,Tamimi Markets,9861.33,SAR,2025-03-18T19:32:51Z,pending,credit,5411
TXN-00388,4532XXXX4519,CUST-1051,Nahdi Pharmacy,5835.59,SAR,2025-05-17T20:18:21Z,approved,debit,5912
TXN-00389,4532XXXX4063,CUST-1193,Uber Rides,11993.54,SAR,2025-04-15T06:05:02Z,approved,debit,4121
TXN-00390,4532XXXX9646,CUST-1051,Nana Grocery,10062.17,SAR,2025-04-06T01:09:38Z,declined,debit,5411
TXN-00391,4532XXXX6766,CUST-1153,Shell Petrol,8807.14,SAR,2025-03-09T13:26:46Z,approved,credit,5541
TXN-00392,4532XXXX3194,CUST-1045,Alshaya Group,8854.57,AED,2025-05-11T12:15:36Z,approved,debit,5311
TXN-00393,4532XXXX9369,CUST-1062,Alshaya Group,5602.72,SAR,2025-01-28T10:46:42Z,approved,debit,5311
TXN-00394,4532XXXX9804,CUST-1153,Namshi Fashion,6348.47,SAR,2025-04-05T12:02:51Z,declined,credit,5651
TXN-00395,4532XXXX6154,CUST-1045,PlayStation Store,4336.08,SAR,2025-02-06T07:56:33Z,approved,credit,5816
TXN-00396,4532XXXX7290,CUST-1014,Danube Online,7271.71,EUR,2025-02-07T21:21:52Z,approved,credit,5411
TXN-00397,4532XXXX8272,CUST-1168,Aramex Shipping,7378.43,SAR,2025-05-18T21:30:11Z,approved,debit,4215
TXN-00398,4532XXXX1535,CUST-1022,Shein SA,11417.04,SAR,2025-02-26T17:14:15Z,approved,debit,5311
TXN-00399,4532XXXX9115,CUST-1138,Apple Store,6862.53,SAR,2025-05-25T04:23:09Z,approved,credit,5045
TXN-00400,4532XXXX7010,CUST-1029,Shein SA,11627.82,SAR,2025-06-09T20:46:33Z,approved,credit,5311
TXN-00401,4532XXXX5055,CUST-1011,Nahdi Pharmacy,14846.69,SAR,2025-01-20T21:17:42Z,approved,debit,5912
TXN-00402,4532XXXX2923,CUST-1116,Flynas Airline,12251.85,SAR,2025-03-27T06:12:50Z,pending,debit,3000
TXN-00403,4532XXXX8015,CUST-1054,Whites Pharmacy,12916.43,SAR,2025-04-29T12:01:34Z,approved,credit,5912
TXN-00404,4532XXXX6747,CUST-1036,Spotify,12082.58,USD,2025-04-21T16:44:20Z,approved,debit,4899
TXN-00405,4532XXXX5740,CUST-1153,Zain Telecom,14685.11,SAR,2025-02-26T19:46:35Z,approved,debit,4814
TXN-00406,4532XXXX1971,CUST-1132,Noon.com,11252.66,SAR,2025-03-21T22:10:38Z,approved,credit,5311
TXN-00407,4532XXXX5055,CUST-1033,Namshi Fashion,10672.37,SAR,2025-06-10T21:00:18Z,pending,credit,5651
TXN-00408,4532XXXX7786,CUST-1101,Aramex Shipping,9487.87,SAR,2025-05-02T21:49:11Z,approved,debit,4215
TXN-00409,4532XXXX9447,CUST-1020,Ceer Motors,11534.42,SAR,2025-03-20T05:25:14Z,pending,debit,5511
TXN-00410,4532XXXX1040,CUST-1178,Saudi Airlines,7323.23,SAR,2025-04-24T00:06:33Z,pending,credit,3000
TXN-00411,4532XXXX2037,CUST-1024,Nana Grocery,10460.85,SAR,2025-06-15T01:46:56Z,approved,debit,5411
TXN-00412,4532XXXX5646,CUST-1056,H&M Saudi,7423.25,USD,2025-03-04T16:39:38Z,approved,credit,5651
TXN-00413,4532XXXX1793,CUST-1148,Namshi Fashion,7282.64,SAR,2025-03-08T17:56:33Z,approved,debit,5651
TXN-00414,4532XXXX8230,CUST-1161,Nana Grocery,13941.85,SAR,2025-01-31T16:15:23Z,approved,debit,5411
TXN-00415,4532XXXX5945,CUST-1110,Netflix,13641.56,GBP,2025-06-21T07:06:23Z,approved,debit,4899
TXN-00416,4532XXXX3711,CUST-1024,Tawuniya Insurance,1240.90,SAR,2025-05-10T00:50:07Z,approved,debit,6300
TXN-00417,4532XXXX2494,CUST-1161,Alshaya Group,11329.71,SAR,2025-03-25T08:21:40Z,declined,debit,5311
TXN-00418,4532XXXX9510,CUST-1001,Spotify,1994.83,SAR,2025-02-13T22:07:32Z,declined,debit,4899
TXN-00419,4532XXXX7919,CUST-1003,Jarir Bookstore,12257.55,SAR,2025-06-17T01:28:34Z,declined,debit,5942
TXN-00420,4532XXXX2678,CUST-1123,Uber Rides,1344.52,SAR,2025-06-06T12:01:51Z,approved,debit,4121
TXN-00421,4532XXXX3181,CUST-1095,Alshaya Group,11603.04,SAR,2025-05-27T05:58:11Z,declined,credit,5311
TXN-00422,4532XXXX3688,CUST-1037,Uber Rides,132.08,SAR,2025-05-07T05:18:49Z,approved,debit,4121
TXN-00423,4532XXXX8248,CUST-1185,Spotify,2274.86,SAR,2025-03-21T22:42:25Z,approved,debit,4899
TXN-00424,4532XXXX6759,CUST-1026,Namshi Fashion,8845.66,SAR,2025-03-16T13:43:06Z,approved,debit,5651
TXN-00425,4532XXXX5668,CUST-1036,Hunger Station,1268.31,SAR,2025-04-18T11:00:54Z,pending,credit,5812
TXN-00426,4532XXXX7418,CUST-1007,Alshaya Group,9105.87,SAR,2025-02-06T15:09:23Z,approved,credit,5311
TXN-00427,4532XXXX2163,CUST-1014,Hunger Station,1695.59,SAR,2025-04-08T00:13:24Z,approved,debit,5812
TXN-00428,4532XXXX7895,CUST-1093,Mobily Recharge,12912.91,SAR,2025-04-21T08:50:40Z,approved,credit,4814
TXN-00429,4532XXXX2195,CUST-1175,Tamimi Markets,14317.02,SAR,2025-05-30T14:10:14Z,approved,credit,5411
TXN-00430,4532XXXX7520,CUST-1018,Jarir Bookstore,602.20,SAR,2025-01-12T17:48:19Z,approved,debit,5942
TXN-00431,4532XXXX2350,CUST-1161,Al Rajhi ATM,6356.51,SAR,2025-03-20T02:44:55Z,declined,credit,6011
TXN-00432,4532XXXX9377,CUST-1138,Riyadh Season,1258.54,SAR,2025-01-16T08:16:01Z,approved,debit,7922
TXN-00433,4532XXXX2083,CUST-1138,Mobily Recharge,9516.24,SAR,2025-06-12T01:10:30Z,approved,credit,4814
